No,produk,review,rating,sumber
149,Citra Natural Glowing White UV Hand and Body Lotion,"Nostalgia banget nggak sih dengan body lotion satu ini. Dari jaman mamaku masih muda uda ada nih. Wanginya khas citra banget aroma daun menurutku, teksturnya enak gampang diblend, nggak lengket, cepet menyerap. Ada sedikit gliter halus jadi keliatan sparklingly gitu, ada toneup sedikit dan masih kelihatan natural nggak abu-abu, harga affordable. So far sooo guuud",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/citra/hand-and-body-lotion-citra-lasting-white-uv?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
150,Citra Natural Glowing White UV Hand and Body Lotion,"Nostalgia banget nggak sih dengan body lotion satu ini. Dari jaman mamaku masih muda uda ada nih. Wanginya khas citra banget aroma daun menurutku, teksturnya enak gampang diblend, nggak lengket, cepet menyerap. Ada sedikit gliter halus jadi keliatan sparklingly gitu, ada toneup sedikit dan masih kelihatan natural nggak abu-abu, harga affordable. So far sooo guuud",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/citra/hand-and-body-lotion-citra-lasting-white-uv?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
151,Citra Natural Glowing White UV Hand and Body Lotion,"Wanginya aku kurang suka, lumayan strong & semerbak jadi lama-lama bikin pusing. Teksturnya seperti lotion pada umumnya, cuma waktu udah dioles ke kulit langsung mencair jadi kayak air. Cepet meresap & nggak lengket, tapi kurang melembabkan banget buat kulitku yang kering. Setelah dioles di kulit kelihatan glitter sama-samar, jadi kulit kelihatan berkilau. Plusnya cuma produk ini murah & tersedia dimana-mana. No repurchase for me.",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/citra/hand-and-body-lotion-citra-lasting-white-uv?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
152,Citra Natural Glowing White UV Hand and Body Lotion,"Pas jaman sekolah, Citra dianggap manjur meskioun harganya cukup mahal. Tapi pas pake ini kurang dari sepekan, rambut tumbuh di punggung tangan. Rambut di lengan dan kaki pun semakin panjang. Sepertinya dulu juga karena pakai Citra, atau bisa juga yang lain. Kecewaaaa banget. Padahal wangi enak, meskipun susah meresap di kulit. Gara-gara produk ini, aku jadi kurang PD.",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/citra/hand-and-body-lotion-citra-lasting-white-uv?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
153,Citra Natural Glowing White UV Hand and Body Lotion,"aku dulu pernah pakai ini dan ini jadi lotion pertamaku. karena kemakan iklan yang katanya bisa lebih cerah, jadi beli lah lotion citra ini. untuk brightening nya emang bener-bener ampuh, sesuai sama klaimnya. tapi yang bikin aku ngga suka, jadi tumbuh bulu lumayan panjang di tangan dan kaki",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/citra/hand-and-body-lotion-citra-lasting-white-uv?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
154,Citra Natural Glowing White UV Hand and Body Lotion,Wanginya enak banget! Setelah pemakaian rutin lumayan mencerahkan tapi belum begitu ngaruh ke bekas luka. Ada efek glittery-nya juga jadi cocok banget kalau dipake buat special occasion. Formulanya juga gampang banget buat diserap kulit dan gak jadi lengket. Recommended!,4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/citra/hand-and-body-lotion-citra-lasting-white-uv?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
155,Citra Natural Glowing White UV Hand and Body Lotion,"dari semua varian kayaknya cuma ini yg juara ada efek mencerahkan jadi kulit seperti ternutrisi gtu ga kusem, kalau yang lain mungkin hanya melembabkan saja ya aromanya juga khas soft gtu aroma citra, yang ini juga sama ada glitteringnya gtu saat dipakai jadi kulit kita kelihatan ada glitternya",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/citra/hand-and-body-lotion-citra-lasting-white-uv?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
156,Citra Natural Glowing White UV Hand and Body Lotion,"Pengalama pakai citra yang ini cuman ngaruh untuk melembapkan kulit aja, itupun hanya bertahan beberapa jam aja. Untuk teksturnya agak cair ya dan sedikit lengket di kulut. Tapi wanginya lumayan suka, kalau buat nyoba"" bisa sih apalagi buat yang kulit kering lumayan nih, harganya juga terjangkau banget",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/citra/hand-and-body-lotion-citra-lasting-white-uv?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=3
157,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,"Body cream dengan kandungan susu dan madu yang bisa melembabkan dan menutrisi kulit. Wanginya enak khas susu dan madu, creamy manis dan lembut. Teksturnya lotion yang agak creamy, gampang di baur, warnanya cream, gampang meresap, tapi di aku kurang melembabkan, mesti sering2 di layer. Kurang suka dengan packingnya jar yang bulky. Dan cara ambilnya mesti di colek colek gitu, kurang higienis.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
158,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,"dapat hadiah ini waktu smp, pertama kali coba ya di smp, kalau aku pakai ini dulu, baru jalan aja, beberapa meter di belakang masih kecium wanginya hahha, pada tanya pakai apa kwkwkw. cuma ga tau apakah yang sekarang wanginya masih se awet dan sesemerbak dulu atau ga.",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
159,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,Dulu jaman kuliah tertarik sama jualan temen. emang lembap banget sih ini. wanginya juga enak. anggun dan elegan. kemasannya plastik jadi ga khawatir pecah. tapi kelembapan itu aku rasa agak berat di kulit. jadi kalo kepanasan kayak ada yang meleleh. dan kalo kena air kayak licin licin gitu. tapi aku suka efek melembapkan dan wanginya,5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
160,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,"Ini body cream bau nya enak banget, ga yg manis manis eneg gitu, btw Kakak ku hamil 3 anak, always pake ini di perut ga pernah skip setelah mandi, strechmarknya minim bangettt, udah gatau abis berapa banyak sampe banyak banget cup cup nya di rumah, tp dia emg hobi banget sih pake body cream, jdi yg promo apa selalu dia beli, karena daily dia selalu pake.",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
161,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,Body butter milk and honey ini wanginya enak banget lho. Bikin kulit lembab juga dan nggak bikin lengket. Cocok untuk kulitku yang kering. Isinya juga banyak ya sesuai lah dengan harganya. Repurchase? Nunggu diskon hehe,1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
162,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,Beli produk ini karena ada diskon buy 1 get 1. Kurang suka sama wanginya yang agak aneh semacam melati tapi terlalu menyengat. Greasy juga dipake di lengan tapi lumayan untuk wewangian tangan dan kaki kalo abis kena air biar tetep lembab,2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
163,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,"oriflame milik and honey body cream ini kalo ga salah varian yang paling banyak peminatnya, saya pun beli karena terpengaruh. tapi selain wanginya yang kenceng dna terasa artficial, ga ada lagi yang menarik sih, lembab nya C aja, bentar doang trus hilang",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
164,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,"tiap ada katalog sesalu pengen beli, begitu beli ternyata ga gitu bagus juga. lembab iya, tapi cuma di permukaan, kena air, licin, buyar. rajin ngolesi di betis yg paling kering, hmpr sebulan ga ngaruh jugaaa..bau nya kuat, bau susu melati sintetic gtu..",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
165,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,"Enak sih wanginya, tp utk kulitku yang super duper kering tetep ga cocok pke body creamnya. Masih aja berasa kering dan bersisik. Untuk kulit super duper kering, yg udh terbiasa pke ac dr kecil. Aku yakin kalian ga akn cocok klo kulit kalian super duper kering",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
166,Oriflame Milk & Honey Gold Nourishing Hand & Body Cream,"Nyobain punya temen kosan dan ehmm wangi nya nampol sih beneran kaya wuih wangi pol gitu. Teksturnya kaya semi gel gitu? Jadi gampang di apply, cepet nyerap. Buat kelembapannya ya so so sih tapi mungkin karna aku pakainya cuma sekali dua kali jd ga terlalu keliatan hasilnya",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/oriflame/milk-and-honey-gold-08?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=3
167,Emeron Lovely White UV Smooth and Bright Jeju Orange,"Aku sempet nyoba body lotion ini karena dikasih sample size sama tmnku, buat aku yang kulitnya normal sih dia cukup ngelembabin, wanginya pun enak, tapi yang cukup mengganggu dr kebanyakan body lotion sih pasti licin-licin kalo kena air nah dia juga gitu dan dia nggak ada spf-nya, buat mencerahkan pun nggak keliatan progress nya ya.",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
168,Emeron Lovely White UV Smooth and Bright Jeju Orange,"Aku beli ini karna liat harganya murah banget cuma 10rb tapi isinya segede gaban,kalo di aku handbody ini cukup wangi saja ya ga ada efek apa2,melembabkan jg cuma sebentar ga lama gt,wangi jg ga tahan lama kaya yg botolnya warna pink. Dari segi packaging bagus ya cuma kebesaran untuk dibawa2. Repurchase?no.",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
169,Emeron Lovely White UV Smooth and Bright Jeju Orange,"Lotionnya agak cair dibanding hand and body lotion lain yg pernah aku pake. Cepat meresap tapi engga bikin kulit aku lembab, malah jadi licin gitu. Lama2an  efeknya jadi kusam, buat kulit aku kering. Jadinya kaya orang yg harus mandi lagi. Baunya khas jeruk (ya iyalah) persis dgn nama Lovely White Jeju Orange. Walaupun harganya murah meriah, tapi engga akan aku beli lagi, untung cuma eksperimen coba2 beli yg ukuran kecil",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
170,Emeron Lovely White UV Smooth and Bright Jeju Orange,"Saya beli ini karena abis baca review yg lebay. Iseng coba karena kebetulan lagi diskon juga. Bau nya uapek!! Bau orange kayak pel lantai atau pengharum ruangan yg kena udara, trus oksi dan jadi apek. Efek lovely white nya juga ga dapat. ",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
171,Emeron Lovely White UV Smooth and Bright Jeju Orange,"Ini wanginya seger, wangi jeruk gitu. Lumayan ngasih moist ke kulit. Tapi pas cuci tangan jd licin gitu. Harganya emg murah bgt siii, dengan isinya buanyaaak bgtt menurutku oke. Tapi kl berharap brightening, harus keluarin budget lebih karena ini ga bikin kulit jd lebih cerah",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
172,Emeron Lovely White UV Smooth and Bright Jeju Orange,"Wanginya enak segar fresh cocok di pakai habis mandi pagi hari. Teksturnya lotion agak kental nyaman kok, mudah di blend tapi perlu waktu untuk meresap, pumpnya berfungsi dengan baik isi sebanyak ini awet. Cukup melembabkan habis sebotol bikin cerahan dikit. This good but No Repurchase✰ aku mah selalu gonta ganti body lotion.)",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
173,Emeron Lovely White UV Smooth and Bright Jeju Orange,harganya murah isinya buanyak wangi nya enak kalo dipake abis mandi bakal awet banget suka karna emg semurah dan wangi juda udh sering banget beliii karna gampang dicari trs bagus lah ya buat dipake sehari hari walaupun emg gda efek apapun kek mencerahkan tapi wanginya suka,5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
174,Emeron Lovely White UV Smooth and Bright Jeju Orange,"Aromanya seger banget. Karna komposisinya emang jeruk. Jadi ngerasa seger banget kalo pakai ini. Tekstur kental tapi gampang ngeresap dikulit,kulit terasa lembab tapi kurang lama bertahannya untuk jenis kulitku yang kering. harus sering apply",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
175,Emeron Lovely White UV Smooth and Bright Jeju Orange,"Dulu pernah dapet gratisan handbody lotion ini, saya dapet yang ukuran paling kecil, enak buat dibawa kemana-mana. Lotion ini kurang melembapkan, setelah beberapa saat kulit jadi kering kembali. Wanginya lumayan enak, tapi tidak bertahan lama.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=2
176,Emeron Lovely White UV Smooth and Bright Jeju Orange,"teksturnya cukup cair dan mudah di blend, tapi butuh beberapa waktu untuk bisa bener-bener menyerap. awalnya cukup terganggu ya sama aroma jeruknya yang kuat, sampe akhirnya udah terbiasa setelah beberapa kali pake. pertama-tama ngerasanya melembabkan tapi ternyata justru bikin kulitku lengket, huhu. jadi aku ga berminat untuk repurchase",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/emeron/lovely-white-87?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
177,Leivy Double Moisturising Hand and Body Lotion,"Dikulitku yang super kering + sensitif pakai ini emang bikin lembab sih tapi setiap sudah pakai ini kulit jadi muncul ruam merah kayak bentol2 gitu + gatal bangett. Padahal wanginya enak banget, melembabkan dan cepat nyerep. Pakai sabun cairnya juga timbul reaksi yang sama bentol bentol + gatalll. Repurchase? Big noooo😭",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
178,Leivy Double Moisturising Hand and Body Lotion,Berlabel double moisturizing tp di kulit aku kering bgt. Sama sekali ga ada efek melembabkan. Di apply susah saking pekatnya. Padahal katanya cocok buat dry skin :( Dan efek mencerahkan jg ga ada. Nyesel beli karna harganya lumayan. repurchase? NO,1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
179,Leivy Double Moisturising Hand and Body Lotion,"Ini lotion sebenernya dibeliin mamaku, dari packagingnya menjanjikan gitu jadi aku coba. Cuma so far selama kurang lebih 4 bulan aku ga ngerasain perbedaan apa apa yaa, dari claimnya yang double moisturizing ternyata ga terlalu ngelembabin kulit aku,  jadi yah cukup ngecewain",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
180,Leivy Double Moisturising Hand and Body Lotion,"meskipun klaim di label ""double moisturizing "", kenyataannya lotion ini kurang melembabkan di kulit aku. Selain itu, lotionnya sendiri susah diratakan di kulit. meskipun bisa diratakan, masih tersisa greasy film di kulit jadi bisa dikatakan lotion ini susah menyerap di kulit. untuk dari segi harga ataupun packaging,  tidak ada yang perlu di komentari karena bagiku harga sudah pas dan packaging okelah",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
181,Leivy Double Moisturising Hand and Body Lotion,"ini bagus aja tapi gak yg wow gitu, klaimnya double moisturizing tapi di aku biasa aja gak bikin lembab dan gak bikin kering juga sih, ini sih lebih fokus untuk mencerahkannya, jadi klo kalian nyari lotion untuk cerah sabi sih coba produk ini",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
182,Leivy Double Moisturising Hand and Body Lotion,"Ini rich banget lotionnya, cerahnya instan tp kayak yg berwhitecast gt. Wangi enak. Aku selalu camlur sm body serum buat dptin tekstur yg pas ke kulit aku. Untuk belang lumayan lama, pas make ini tanpa campur kayak gd perubahan apa2, cm instan doang tp yg putih luntur kalo kena air gt. Tp dicampur sm vaseline jd lumayan ada improve",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
183,Leivy Double Moisturising Hand and Body Lotion,Produknya berkualitas dan tujuan utamanya Double Moisturising/ lembab buat kulit. Jodoh banget sama produk Leivy. Aku pake Lotionnya yang 500ml dan bakal aku repurchase karna aku boros kalo pake lotion 😂,5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
184,Leivy Double Moisturising Hand and Body Lotion,"Berbeda dari shower creamnya yg jadi favoritku banget, body lotion ini justru aku kurang suka. Ga melembabkan sama sekali, aromanya juga agak aneh. Dan setelah 3 minggu aku pake, aku ga begitu merasakan dia mencerahkan kulitku. Aku gaakan beli lagi.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
185,Leivy Double Moisturising Hand and Body Lotion,"Udah mau abis 2.. Jujur sukaaa sama body lotion ini. dia melembabkan kulit, terus ga lama meresapnya, ga kerasa lengket juga, terus kalo kena air wudhu dia ga kerasa licin gitu. Untuk efek mencerahkannya dia ga instan, tapi lumayan keliatan di aku. Aku suka sih, meskipun harus sabar yg penting ada hasilnya...",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
186,Leivy Double Moisturising Hand and Body Lotion,"lotion ini memberi tone up aja..bukan mencerahkan yg gimana2.lembab nya jg standart menurutku.kurng amouh di ruangan ber AC atau di bbrapa cuaca. Lembut iya lembut banget.Cepet nyerepl.gk licin klo kena air ,suka si aku.aroma nya enak.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/leivy/naturally-hand-and-body-lotion?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=3
187,Vaseline Healthy Bright Insta Radiance,"kalau untuk mencerahkannya aku ga begitu perhatikan bener bikin cerah/ngga karena setelah pabrik kulitku udah terang dari sananya hehe tapi untuk fragrance menurut aku enak banget karena bikin kalem tekstur creamy mudah diratakan di seluruh permukaan kulit, aku suka sih sih, ga lengket juga ehehe",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
188,Vaseline Healthy Bright Insta Radiance,"aku make ini sampe 1 tube habis dan agak sedikit love-hate gitu sama Vaseline yang ini. Yang aku suka tekstur nya enak mudah di ratain dan cepat menyerap yang bikin aku gak suka pas make ini kok malah kulit aku gampang belang yaa, jadinya aku cuma nyoba 1 tube aja gak beli lagi",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
189,Vaseline Healthy Bright Insta Radiance,"lotionnya warna pink, kaya caladine hahaha. di kulit juga bikin agak pink gitu. akusih agak susah ngeratainnya karna suka nempel di sela-sela kuku. dan juga gak cukup melembabkan kulitku yang kering ini😟",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
190,Vaseline Healthy Bright Insta Radiance,"Teksturnya menurutku agak cair dibanding lotion lain. Pro-nya jadi gampang diratakan, cepat meresap dan gak licin/lengket. Cons-nya adalah sering kebanyakan ambil padahal ngerasa udah ngeluarin sedikit karena teksturnya terlalu cair. Wanginya segar.",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
191,Vaseline Healthy Bright Insta Radiance,suka banget pakek vaseline ini.. dimana aku bisa merasakan kulit lembab dan halus.. cocok banget untuk bumil yg takut perutnya gatal gatal..pokoknya sampai saat ini produk ini yang paling bisa ku andalkan untuk menjaga tubuh ku,5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
192,Vaseline Healthy Bright Insta Radiance,"body lotion ini teksturnya creamy, mudah menyerap, aroma khas Vaseline dan tidak lengket harganya terjangkau dan mudah ditemukan di pasaran. jangan lupa untuk konsisten pakainya dan dibarengi dengan night body lotion untuk hasil maksimal",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
193,Vaseline Healthy Bright Insta Radiance,"Kemakan iklan akhirnya nekat nyobain varian ini demi kulit belang penuh dosa. Hasilnya? Nol. Pake sampe habis kulit tetep belang, ga lembab juga. Mana waktu awal launching harganya cukup mahal dibandingin yg lain. Cukup pake sebotol aja, abis itu pindah ke varian lain. ",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
194,Vaseline Healthy Bright Insta Radiance,Temen-temen makai katanya bagus. Ikutan nyobain. Tapi ternyata nggak suka sama teksturnya yang sulit meresap dan nggak cocok karena jatohnya bikin kulit makin kering dan kusam. Udah coba dicampur serum vit c yang biasa dipakai tapi tetep nggak cocok.,2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
195,Vaseline Healthy Bright Insta Radiance,untuk kesan pertama yang memutihkan dalam pemakaian pertama mungkin agak berlebihan karena seperti lotion lain yang butuh konsistensi dalam pemakaian. tp efek sementaranya mungkin bisa dipertimbangkan karena efek sementaranya memang lebih mencerahkan sedikit cuma habis itu balik lagi warna kulitnya,2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
196,Vaseline Healthy Bright Insta Radiance,"pakai ini ga bikin insta fair tu:( kayak lotion vaseline biasa gitu, keunggulannya cuman mudah meresap dan ga lengket. beli 1x aja abis itu ganti yg lain. haranya juga lumayan. agal kecewa sedih deh huhuhu.",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=2
197,Vaseline Healthy Bright Insta Radiance,"Aku termasuk orang yang harus banget pakai body lotion karena kondisi kulit yang kering. Jadi aku cukup picky untuk memilih body lotion yang pas dan nyaman dipakai seharian. Aku paling gak suka losion yang terlalu wangi, lengket, dan terasa berat di kulit. Dan... losion Vaseline ini bisa memenuhi kriteria kualitas yang aku mau. Meskiii begitu... serum instant white-nya tidak benar-benar berfungsi. Losion ini sama saja dengan jenis losion Vaseline lainnya.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
198,Vaseline Healthy Bright Insta Radiance,"Ga ada yang spesial dari lotion ini. Klaimnya sih bisa bikin kulit lebih cerah. Gw pake sampe habis satu botol ga bikin kulit gw lebih cerah tuh. Wanginya sih lumayan lah, ga nyengat hidung. Lotionnya ga lengket di kulit dan juga ga bisa melembabkan kulit gw yang kering. Buat gw produk ini kurang cocok, ga repurchase deh",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
